,0,1
0,ACCEDE01920_1.png,0.10007058084
1,ACCEDE01920_135.png,0.130940556526
2,ACCEDE01920_219.png,0.190015077591
3,ACCEDE01920_98.png,0.245212867856
4,ACCEDE01920_192.png,0.188225567341
5,ACCEDE01920_58.png,0.448170334101
6,ACCEDE01920_198.png,0.197498500347
7,ACCEDE01920_92.png,0.0852652564645
8,ACCEDE01920_84.png,0.304729193449
9,ACCEDE01920_205.png,0.101413473487
10,ACCEDE01920_231.png,0.0890168175101
11,ACCEDE01920_76.png,0.0842407643795
12,ACCEDE01920_244.png,0.214370056987
13,ACCEDE01920_22.png,0.0473532900214
14,ACCEDE01920_177.png,0.147904932499
15,ACCEDE01920_144.png,0.0713137984276
16,ACCEDE01920_114.png,0.189589366317
17,ACCEDE01920_79.png,0.217450037599
18,ACCEDE01920_118.png,0.138429254293
19,ACCEDE01920_270.png,0.187873676419
20,ACCEDE01920_226.png,0.263708680868
21,ACCEDE01920_64.png,0.211937204003
22,ACCEDE01920_67.png,0.166521146894
23,ACCEDE01920_39.png,0.0631826072931
24,ACCEDE01920_249.png,0.156477674842
25,ACCEDE01920_257.png,0.158721074462
26,ACCEDE01920_86.png,0.0540906488895
27,ACCEDE01920_49.png,0.096064530313
28,ACCEDE01920_51.png,0.10975664109
29,ACCEDE01920_81.png,0.120911903679
